,dataset_name,model_name,layers,perplexity,test_len,n_layers
994,['SQUAD'],Uniform,"[2, 4, 5, 7, 8]",50.22861923671032,762,5
995,['SQUAD'],Uniform,"[2, 4, 5, 7, 9]",46.300074313384016,762,5
996,['SQUAD'],Uniform,"[2, 4, 5, 7, 10]",44.8529156621381,762,5
997,['SQUAD'],Uniform,"[2, 4, 5, 7, 11]",66.8431737866935,762,5
998,['SQUAD'],Uniform,"[2, 4, 5, 8, 9]",46.29498570719017,762,5
999,['SQUAD'],Uniform,"[2, 4, 5, 8, 10]",43.62855097100083,762,5
1000,['SQUAD'],Uniform,"[2, 4, 5, 8, 11]",64.72804863333334,762,5
1001,['SQUAD'],Uniform,"[2, 4, 5, 9, 10]",45.84438705074905,762,5
1002,['SQUAD'],Uniform,"[2, 4, 5, 9, 11]",63.9187535171906,762,5
1003,['SQUAD'],Uniform,"[2, 4, 5, 10, 11]",72.49971910054846,762,5
1004,['SQUAD'],Uniform,"[2, 4, 6, 7, 8]",48.78884577818299,762,5
1005,['SQUAD'],Uniform,"[2, 4, 6, 7, 9]",44.56790575273398,762,5
1006,['SQUAD'],Uniform,"[2, 4, 6, 7, 10]",42.695270944025,762,5
1007,['SQUAD'],Uniform,"[2, 4, 6, 7, 11]",60.37666123058258,762,5
1008,['SQUAD'],Uniform,"[2, 4, 6, 8, 9]",40.06541970750538,762,5
1009,['SQUAD'],Uniform,"[2, 4, 6, 8, 10]",38.36094521255839,762,5
1010,['SQUAD'],Uniform,"[2, 4, 6, 8, 11]",52.25757539876344,762,5
1011,['SQUAD'],Uniform,"[2, 4, 6, 9, 10]",40.09454582284945,762,5
1012,['SQUAD'],Uniform,"[2, 4, 6, 9, 11]",52.64648335310056,762,5
1013,['SQUAD'],Uniform,"[2, 4, 6, 10, 11]",58.95394096118931,762,5
1014,['SQUAD'],Uniform,"[2, 4, 7, 8, 9]",41.36169154006899,762,5
1015,['SQUAD'],Uniform,"[2, 4, 7, 8, 10]",37.97087287945457,762,5
1016,['SQUAD'],Uniform,"[2, 4, 7, 8, 11]",50.06129036970615,762,5
1017,['SQUAD'],Uniform,"[2, 4, 7, 9, 10]",39.5185793859529,762,5
1018,['SQUAD'],Uniform,"[2, 4, 7, 9, 11]",48.54055135552347,762,5
1019,['SQUAD'],Uniform,"[2, 4, 7, 10, 11]",52.0211755562959,762,5
1020,['SQUAD'],Uniform,"[2, 4, 8, 9, 10]",37.6542153719664,762,5
1021,['SQUAD'],Uniform,"[2, 4, 8, 9, 11]",44.57762943565895,762,5
1022,['SQUAD'],Uniform,"[2, 4, 8, 10, 11]",46.699849412316745,762,5
1023,['SQUAD'],Uniform,"[2, 5, 6, 7, 8]",54.84564583561154,762,5
1024,['SQUAD'],Uniform,"[2, 5, 6, 7, 10]",48.191808859138526,762,5
1025,['SQUAD'],Uniform,"[2, 5, 6, 7, 11]",66.98608689712869,762,5
1026,['SQUAD'],Uniform,"[2, 5, 6, 8, 9]",44.19358763276595,762,5
1027,['SQUAD'],Uniform,"[2, 5, 6, 8, 10]",41.6110856354238,762,5
1028,['SQUAD'],Uniform,"[2, 5, 6, 8, 11]",57.0167165520047,762,5
1029,['SQUAD'],Uniform,"[2, 5, 6, 9, 10]",43.84035636732055,762,5
1030,['SQUAD'],Uniform,"[2, 5, 6, 9, 11]",57.62620945510222,762,5
1031,['SQUAD'],Uniform,"[2, 5, 6, 10, 11]",64.18398048990427,762,5
1032,['SQUAD'],Uniform,"[2, 5, 7, 8, 9]",44.66265046670394,762,5
1033,['SQUAD'],Uniform,"[2, 5, 7, 8, 10]",41.089626829289365,762,5
1034,['SQUAD'],Uniform,"[2, 5, 7, 9, 10]",42.34172798588829,762,5
1035,['SQUAD'],Uniform,"[2, 5, 7, 9, 11]",51.6930564190926,762,5
1036,['SQUAD'],Uniform,"[2, 5, 7, 10, 11]",56.24853020426907,762,5
1037,['SQUAD'],Uniform,"[2, 5, 8, 9, 10]",41.0119452898189,762,5
1038,['SQUAD'],Uniform,"[2, 5, 8, 9, 11]",48.72989470158777,762,5
1039,['SQUAD'],Uniform,"[2, 5, 8, 10, 11]",52.24892944532321,762,5
1040,['SQUAD'],Uniform,"[2, 5, 9, 10, 11]",60.21728988270951,762,5
1041,['SQUAD'],Uniform,"[2, 6, 7, 8, 9]",46.02781122939355,762,5
1042,['SQUAD'],Uniform,"[2, 6, 7, 8, 10]",42.15712958763251,762,5
1043,['SQUAD'],Uniform,"[2, 6, 7, 8, 11]",53.13754291596416,762,5
1044,['SQUAD'],Uniform,"[2, 6, 7, 9, 10]",43.44831683720398,762,5
1045,['SQUAD'],Uniform,"[2, 6, 7, 9, 11]",50.58874806404395,762,5
1046,['SQUAD'],Uniform,"[2, 6, 8, 9, 10]",39.729049797659634,762,5
1047,['SQUAD'],Uniform,"[2, 6, 8, 9, 11]",44.44231587131151,762,5
1048,['SQUAD'],Uniform,"[2, 6, 8, 10, 11]",47.708539037724776,762,5
1049,['SQUAD'],Uniform,"[2, 6, 9, 10, 11]",55.94146188185125,762,5
1050,['SQUAD'],Uniform,"[2, 7, 8, 9, 10]",46.43341593436297,762,5
1051,['SQUAD'],Uniform,"[2, 7, 8, 9, 11]",49.20961725191344,762,5
1052,['SQUAD'],Uniform,"[2, 7, 9, 10, 11]",62.625420156173305,762,5
1053,['SQUAD'],Uniform,"[2, 8, 9, 10, 11]",57.86612608299974,762,5
1054,['SQUAD'],Uniform,"[3, 4, 5, 6, 7]",64.31709840125642,762,5
1055,['SQUAD'],Uniform,"[3, 4, 5, 6, 8]",57.73749404476989,762,5
1056,['SQUAD'],Uniform,"[3, 4, 5, 6, 9]",55.45104422789298,762,5
1057,['SQUAD'],Uniform,"[3, 4, 5, 6, 10]",54.10908398876564,762,5
1058,['SQUAD'],Uniform,"[3, 4, 5, 6, 11]",78.26102582288433,762,5
1059,['SQUAD'],Uniform,"[3, 4, 5, 7, 8]",52.8171136519103,762,5
1060,['SQUAD'],Uniform,"[3, 4, 5, 7, 9]",48.22277238406895,762,5
1061,['SQUAD'],Uniform,"[3, 4, 5, 7, 10]",46.73906907935667,762,5
1062,['SQUAD'],Uniform,"[3, 4, 5, 7, 11]",67.69227176021417,762,5
1063,['SQUAD'],Uniform,"[3, 4, 5, 8, 9]",49.70936054817374,762,5
1064,['SQUAD'],Uniform,"[3, 4, 5, 8, 10]",46.01336089118645,762,5
1065,['SQUAD'],Uniform,"[3, 4, 5, 8, 11]",66.78665444495121,762,5
1066,['SQUAD'],Uniform,"[3, 4, 5, 9, 10]",47.5208642224868,762,5
1067,['SQUAD'],Uniform,"[3, 4, 5, 9, 11]",65.37591031108741,762,5
1068,['SQUAD'],Uniform,"[3, 4, 5, 10, 11]",73.14646342807437,762,5
1069,['SQUAD'],Uniform,"[3, 4, 6, 7, 8]",49.218006695186,762,5
1070,['SQUAD'],Uniform,"[3, 4, 6, 7, 9]",45.326512495214885,762,5
1071,['SQUAD'],Uniform,"[3, 4, 6, 7, 10]",43.4374102994096,762,5
1072,['SQUAD'],Uniform,"[3, 4, 6, 7, 11]",59.94778367819121,762,5
1073,['SQUAD'],Uniform,"[3, 4, 6, 8, 9]",41.20244151715258,762,5
1074,['SQUAD'],Uniform,"[3, 4, 6, 8, 10]",39.4294446429931,762,5
1075,['SQUAD'],Uniform,"[3, 4, 6, 8, 11]",53.02020589816991,762,5
1076,['SQUAD'],Uniform,"[3, 4, 6, 9, 11]",52.52266661911464,762,5
1077,['SQUAD'],Uniform,"[3, 4, 6, 10, 11]",59.03467599561125,762,5
1078,['SQUAD'],Uniform,"[3, 4, 7, 8, 9]",43.53743236950035,762,5
1079,['SQUAD'],Uniform,"[3, 4, 7, 8, 10]",39.83625782643136,762,5
1080,['SQUAD'],Uniform,"[3, 4, 7, 8, 11]",52.20532283380545,762,5
1081,['SQUAD'],Uniform,"[3, 4, 7, 9, 10]",40.73583855646604,762,5
1082,['SQUAD'],Uniform,"[3, 4, 7, 9, 11]",49.79632085966886,762,5
1083,['SQUAD'],Uniform,"[3, 4, 7, 10, 11]",54.04574039332837,762,5
1084,['SQUAD'],Uniform,"[3, 4, 8, 9, 10]",39.57416091119526,762,5
1085,['SQUAD'],Uniform,"[3, 4, 8, 9, 11]",46.63944142338728,762,5
1086,['SQUAD'],Uniform,"[3, 4, 8, 10, 11]",49.10776748521305,762,5
1087,['SQUAD'],Uniform,"[3, 4, 9, 10, 11]",56.58099443653039,762,5
1088,['SQUAD'],Uniform,"[3, 5, 6, 7, 9]",50.10314192776826,762,5
1089,['SQUAD'],Uniform,"[3, 5, 6, 7, 10]",47.712645445793584,762,5
1090,['SQUAD'],Uniform,"[3, 5, 6, 7, 11]",64.10100197692708,762,5
1091,['SQUAD'],Uniform,"[3, 5, 6, 8, 9]",44.53426649266911,762,5
1092,['SQUAD'],Uniform,"[3, 5, 6, 8, 10]",41.69205897775253,762,5
1093,['SQUAD'],Uniform,"[3, 5, 6, 8, 11]",55.22532754841305,762,5
1094,['SQUAD'],Uniform,"[3, 5, 6, 9, 10]",43.23728184796693,762,5
1095,['SQUAD'],Uniform,"[3, 5, 6, 9, 11]",55.57156141619183,762,5
1096,['SQUAD'],Uniform,"[3, 5, 6, 10, 11]",60.56131312657088,762,5
1097,['SQUAD'],Uniform,"[3, 5, 7, 8, 9]",44.093992441781616,762,5
1098,['SQUAD'],Uniform,"[3, 5, 7, 8, 11]",53.26325361835653,762,5
1099,['SQUAD'],Uniform,"[3, 5, 7, 9, 10]",42.57718109621224,762,5
1100,['SQUAD'],Uniform,"[3, 5, 7, 9, 11]",51.95859142075508,762,5
1101,['SQUAD'],Uniform,"[3, 5, 7, 10, 11]",56.65985769384247,762,5
1102,['SQUAD'],Uniform,"[3, 5, 8, 9, 10]",42.434198562685445,762,5
1103,['SQUAD'],Uniform,"[3, 5, 8, 9, 11]",50.10978407707088,762,5
1104,['SQUAD'],Uniform,"[3, 5, 8, 10, 11]",53.03325301743555,762,5
1105,['SQUAD'],Uniform,"[3, 5, 9, 10, 11]",61.34108414685837,762,5
1106,['SQUAD'],Uniform,"[3, 6, 7, 8, 9]",45.18668481571676,762,5
1107,['SQUAD'],Uniform,"[3, 6, 7, 8, 10]",41.50962987739029,762,5
1108,['SQUAD'],Uniform,"[3, 6, 7, 8, 11]",51.34021774827978,762,5
1109,['SQUAD'],Uniform,"[3, 6, 7, 9, 10]",42.91539475708728,762,5
1110,['SQUAD'],Uniform,"[3, 6, 7, 9, 11]",50.049069866808296,762,5
1111,['SQUAD'],Uniform,"[3, 6, 7, 10, 11]",54.70609118857028,762,5
1112,['SQUAD'],Uniform,"[3, 6, 8, 9, 11]",45.55219730379234,762,5
1113,['SQUAD'],Uniform,"[3, 6, 8, 10, 11]",48.50331225916295,762,5
1114,['SQUAD'],Uniform,"[3, 6, 9, 10, 11]",56.35887420508296,762,5
1115,['SQUAD'],Uniform,"[3, 7, 8, 9, 10]",46.13207130593405,762,5
1116,['SQUAD'],Uniform,"[3, 7, 8, 9, 11]",48.94517612374844,762,5
1117,['SQUAD'],Uniform,"[3, 7, 8, 10, 11]",50.829641142455934,762,5
1118,['SQUAD'],Uniform,"[3, 7, 9, 10, 11]",62.16266282018593,762,5
1119,['SQUAD'],Uniform,"[3, 8, 9, 10, 11]",57.82508267951338,762,5
1120,['SQUAD'],Uniform,"[4, 5, 6, 7, 8]",59.18177342371872,762,5
1121,['SQUAD'],Uniform,"[4, 5, 6, 7, 9]",55.12303779507872,762,5
1122,['SQUAD'],Uniform,"[4, 5, 6, 7, 10]",52.07938970824488,762,5
1123,['SQUAD'],Uniform,"[4, 5, 6, 7, 11]",69.83272992090629,762,5
1124,['SQUAD'],Uniform,"[4, 5, 6, 8, 9]",48.42419752259488,762,5
1125,['SQUAD'],Uniform,"[4, 5, 6, 8, 10]",45.020617954215005,762,5
1126,['SQUAD'],Uniform,"[4, 5, 6, 8, 11]",60.07351929781909,762,5
1127,['SQUAD'],Uniform,"[4, 5, 6, 9, 10]",47.535708653106845,762,5
1128,['SQUAD'],Uniform,"[4, 5, 6, 9, 11]",61.34441870422988,762,5
1129,['SQUAD'],Uniform,"[4, 5, 6, 10, 11]",67.48082548268081,762,5
1130,['SQUAD'],Uniform,"[4, 5, 7, 8, 9]",47.2596047580416,762,5
1131,['SQUAD'],Uniform,"[4, 5, 7, 8, 10]",43.56746206509761,762,5
1132,['SQUAD'],Uniform,"[4, 5, 7, 8, 11]",56.87440377473144,762,5
1133,['SQUAD'],Uniform,"[4, 5, 7, 9, 10]",45.1870618843716,762,5
1134,['SQUAD'],Uniform,"[4, 5, 7, 10, 11]",60.14075874132857,762,5
1135,['SQUAD'],Uniform,"[4, 5, 8, 9, 11]",54.630546467561615,762,5
1136,['SQUAD'],Uniform,"[4, 5, 8, 10, 11]",57.14205341945349,762,5
1137,['SQUAD'],Uniform,"[4, 5, 9, 10, 11]",67.10031099337294,762,5
1138,['SQUAD'],Uniform,"[4, 6, 7, 8, 9]",48.93846665603816,762,5
1139,['SQUAD'],Uniform,"[4, 6, 7, 8, 10]",44.19654850878334,762,5
1140,['SQUAD'],Uniform,"[4, 6, 7, 8, 11]",54.741840543204574,762,5
1141,['SQUAD'],Uniform,"[4, 6, 7, 9, 10]",45.88242883004702,762,5
1142,['SQUAD'],Uniform,"[4, 6, 7, 9, 11]",53.6224682731396,762,5
1143,['SQUAD'],Uniform,"[4, 6, 7, 10, 11]",57.94144799994954,762,5
1144,['SQUAD'],Uniform,"[4, 6, 8, 9, 10]",44.13165495076061,762,5
1145,['SQUAD'],Uniform,"[4, 6, 8, 9, 11]",50.000861416616026,762,5
1146,['SQUAD'],Uniform,"[4, 6, 8, 10, 11]",51.84925957160903,762,5
1147,['SQUAD'],Uniform,"[4, 6, 9, 10, 11]",62.088336848347936,762,5
1148,['SQUAD'],Uniform,"[4, 7, 8, 9, 11]",51.28992186245902,762,5
1149,['SQUAD'],Uniform,"[4, 7, 8, 10, 11]",52.69858695134388,762,5
1150,['SQUAD'],Uniform,"[4, 7, 9, 10, 11]",64.59475779551462,762,5
1151,['SQUAD'],Uniform,"[4, 8, 9, 10, 11]",63.322007392727805,762,5
1152,['SQUAD'],Uniform,"[5, 6, 7, 8, 9]",60.430839204588366,762,5
1153,['SQUAD'],Uniform,"[5, 6, 7, 8, 10]",52.6821679405224,762,5
1154,['SQUAD'],Uniform,"[5, 6, 7, 9, 10]",55.81263697344514,762,5
1155,['SQUAD'],Uniform,"[5, 6, 7, 9, 11]",65.24420972371047,762,5
1156,['SQUAD'],Uniform,"[5, 6, 7, 10, 11]",70.01220782393095,762,5
1157,['SQUAD'],Uniform,"[5, 6, 8, 9, 10]",49.71745587405693,762,5
1158,['SQUAD'],Uniform,"[5, 6, 8, 9, 11]",57.22399070959893,762,5
1159,['SQUAD'],Uniform,"[5, 6, 8, 10, 11]",59.406803691529326,762,5
1160,['SQUAD'],Uniform,"[5, 6, 9, 10, 11]",70.8199947591011,762,5
1161,['SQUAD'],Uniform,"[5, 7, 8, 9, 10]",55.342002644397965,762,5
1162,['SQUAD'],Uniform,"[5, 8, 9, 10, 11]",71.79416706465726,762,5
1163,['SQUAD'],Uniform,"[6, 7, 8, 9, 10]",60.46695602705017,762,5
1164,['SQUAD'],Uniform,"[6, 7, 8, 9, 11]",60.6730579943781,762,5
1165,['SQUAD'],Uniform,"[6, 7, 8, 10, 11]",62.19821310127385,762,5
1166,['SQUAD'],Uniform,"[6, 7, 9, 10, 11]",77.4199573744544,762,5
1167,['SQUAD'],Uniform,"[6, 8, 9, 10, 11]",74.24806158070217,762,5
1168,['SQUAD'],Uniform,"[7, 8, 9, 10, 11]",88.14224509417548,762,5
1169,['SQUAD'],Uniform,"[1, 2, 3, 4, 5, 6]",175.38040864223214,762,6
1170,['SQUAD'],Uniform,"[1, 2, 3, 4, 5, 7]",169.51949736606767,762,6
1171,['SQUAD'],Uniform,"[1, 2, 3, 4, 5, 8]",183.99772286623465,762,6
1172,['SQUAD'],Uniform,"[1, 2, 3, 4, 5, 9]",175.97701899633395,762,6
1173,['SQUAD'],Uniform,"[1, 2, 3, 4, 5, 10]",176.15349124788423,762,6
1174,['SQUAD'],Uniform,"[1, 2, 3, 4, 5, 11]",273.81481772522363,762,6
1175,['SQUAD'],Uniform,"[1, 2, 3, 4, 6, 7]",162.73801344443552,762,6
1176,['SQUAD'],Uniform,"[1, 2, 3, 4, 6, 8]",163.63426379727505,762,6
1177,['SQUAD'],Uniform,"[1, 2, 3, 4, 6, 9]",151.10195782691073,762,6
1178,['SQUAD'],Uniform,"[1, 2, 3, 4, 6, 10]",161.56068471893758,762,6
1179,['SQUAD'],Uniform,"[1, 2, 3, 4, 6, 11]",244.40029400601887,762,6
1180,['SQUAD'],Uniform,"[1, 2, 3, 4, 7, 8]",134.0406740358123,762,6
1181,['SQUAD'],Uniform,"[1, 2, 3, 4, 7, 9]",128.2127026532904,762,6
1182,['SQUAD'],Uniform,"[1, 2, 3, 4, 7, 10]",122.9986483818546,762,6
1183,['SQUAD'],Uniform,"[1, 2, 3, 4, 7, 11]",185.632728109146,762,6
1184,['SQUAD'],Uniform,"[1, 2, 3, 4, 8, 9]",133.77498499857094,762,6
1185,['SQUAD'],Uniform,"[1, 2, 3, 4, 8, 10]",136.475398966807,762,6
1186,['SQUAD'],Uniform,"[1, 2, 3, 4, 8, 11]",206.2202315821284,762,6
1187,['SQUAD'],Uniform,"[1, 2, 3, 4, 9, 10]",131.59691495823137,762,6
1188,['SQUAD'],Uniform,"[1, 2, 3, 4, 10, 11]",240.3748713934802,762,6
1189,['SQUAD'],Uniform,"[1, 2, 3, 5, 6, 7]",95.76947559747822,762,6
1190,['SQUAD'],Uniform,"[1, 2, 3, 5, 6, 8]",88.92899730820673,762,6
1191,['SQUAD'],Uniform,"[1, 2, 3, 5, 6, 9]",83.88771027917296,762,6
1192,['SQUAD'],Uniform,"[1, 2, 3, 5, 6, 11]",124.39156255381616,762,6
1193,['SQUAD'],Uniform,"[1, 2, 3, 5, 7, 8]",80.3675133025292,762,6
1194,['SQUAD'],Uniform,"[1, 2, 3, 5, 7, 9]",73.61245939916365,762,6
1195,['SQUAD'],Uniform,"[1, 2, 3, 5, 7, 10]",70.42209510309453,762,6
1196,['SQUAD'],Uniform,"[1, 2, 3, 5, 7, 11]",110.05997956855364,762,6
1197,['SQUAD'],Uniform,"[1, 2, 3, 5, 8, 9]",74.21977898526386,762,6
1198,['SQUAD'],Uniform,"[1, 2, 3, 5, 8, 10]",71.40727218028766,762,6
1199,['SQUAD'],Uniform,"[1, 2, 3, 5, 8, 11]",110.61963476408285,762,6
1200,['SQUAD'],Uniform,"[1, 2, 3, 5, 9, 10]",72.26863825154159,762,6
1201,['SQUAD'],Uniform,"[1, 2, 3, 5, 9, 11]",106.38881290770895,762,6
1202,['SQUAD'],Uniform,"[1, 2, 3, 6, 7, 8]",72.39231885881266,762,6
1203,['SQUAD'],Uniform,"[1, 2, 3, 6, 7, 9]",68.04865404448174,762,6
1204,['SQUAD'],Uniform,"[1, 2, 3, 6, 7, 10]",64.55906908970074,762,6
1205,['SQUAD'],Uniform,"[1, 2, 3, 6, 7, 11]",95.1988902419436,762,6
1206,['SQUAD'],Uniform,"[1, 2, 3, 6, 8, 9]",62.155727103744766,762,6
1207,['SQUAD'],Uniform,"[1, 2, 3, 6, 8, 10]",62.45409700536882,762,6
1208,['SQUAD'],Uniform,"[1, 2, 3, 6, 8, 11]",89.83758983970483,762,6
1209,['SQUAD'],Uniform,"[1, 2, 3, 6, 9, 10]",62.98773622853368,762,6
1210,['SQUAD'],Uniform,"[1, 2, 3, 6, 9, 11]",86.74130666787308,762,6
1211,['SQUAD'],Uniform,"[1, 2, 3, 6, 10, 11]",108.78484828995244,762,6
1212,['SQUAD'],Uniform,"[1, 2, 3, 7, 8, 9]",64.50844899722131,762,6
1213,['SQUAD'],Uniform,"[1, 2, 3, 7, 8, 10]",57.74691054540559,762,6
1214,['SQUAD'],Uniform,"[1, 2, 3, 7, 8, 11]",79.79610070312734,762,6
1215,['SQUAD'],Uniform,"[1, 2, 3, 7, 9, 10]",60.90564636509858,762,6
1216,['SQUAD'],Uniform,"[1, 2, 3, 7, 9, 11]",77.30294607623169,762,6
1217,['SQUAD'],Uniform,"[1, 2, 3, 7, 10, 11]",87.44434892492217,762,6
1218,['SQUAD'],Uniform,"[1, 2, 3, 8, 9, 10]",57.09341018194354,762,6
1219,['SQUAD'],Uniform,"[1, 2, 3, 8, 9, 11]",70.97103819696696,762,6
1220,['SQUAD'],Uniform,"[1, 2, 3, 9, 10, 11]",91.23366107135332,762,6
1221,['SQUAD'],Uniform,"[1, 2, 4, 5, 6, 7]",86.73642615075578,762,6
1222,['SQUAD'],Uniform,"[1, 2, 4, 5, 6, 8]",79.46514733403933,762,6
1223,['SQUAD'],Uniform,"[1, 2, 4, 5, 6, 9]",76.22824994265952,762,6
1224,['SQUAD'],Uniform,"[1, 2, 4, 5, 6, 10]",76.21563806974339,762,6
1225,['SQUAD'],Uniform,"[1, 2, 4, 5, 6, 11]",111.99747153626404,762,6
1226,['SQUAD'],Uniform,"[1, 2, 4, 5, 7, 8]",69.59139830545162,762,6
1227,['SQUAD'],Uniform,"[1, 2, 4, 5, 7, 9]",63.22253504392314,762,6
1228,['SQUAD'],Uniform,"[1, 2, 4, 5, 7, 10]",61.476102929824414,762,6
1229,['SQUAD'],Uniform,"[1, 2, 4, 5, 8, 9]",64.0780817709081,762,6
1230,['SQUAD'],Uniform,"[1, 2, 4, 5, 8, 10]",60.281901950995845,762,6
1231,['SQUAD'],Uniform,"[1, 2, 4, 5, 8, 11]",93.3625629903432,762,6
1232,['SQUAD'],Uniform,"[1, 2, 4, 5, 9, 10]",63.4785163100234,762,6
1233,['SQUAD'],Uniform,"[1, 2, 4, 5, 9, 11]",90.69810023259905,762,6
1234,['SQUAD'],Uniform,"[1, 2, 4, 5, 10, 11]",109.83491041928234,762,6
1235,['SQUAD'],Uniform,"[1, 2, 4, 6, 7, 8]",63.99462986294964,762,6
1236,['SQUAD'],Uniform,"[1, 2, 4, 6, 7, 9]",57.49254530397253,762,6
1237,['SQUAD'],Uniform,"[1, 2, 4, 6, 7, 10]",55.09042811604628,762,6
1238,['SQUAD'],Uniform,"[1, 2, 4, 6, 7, 11]",81.47674718420896,762,6
1239,['SQUAD'],Uniform,"[1, 2, 4, 6, 8, 9]",51.33549314744281,762,6
1240,['SQUAD'],Uniform,"[1, 2, 4, 6, 8, 10]",49.80181806948929,762,6
1241,['SQUAD'],Uniform,"[1, 2, 4, 6, 8, 11]",71.70022167224575,762,6
1242,['SQUAD'],Uniform,"[1, 2, 4, 6, 9, 10]",51.68520625453651,762,6
1243,['SQUAD'],Uniform,"[1, 2, 4, 6, 9, 11]",70.69330334798126,762,6
1244,['SQUAD'],Uniform,"[1, 2, 4, 6, 10, 11]",85.03060783715576,762,6
1245,['SQUAD'],Uniform,"[1, 2, 4, 7, 8, 9]",52.491119700535904,762,6
1246,['SQUAD'],Uniform,"[1, 2, 4, 7, 8, 11]",65.67373399267346,762,6
1247,['SQUAD'],Uniform,"[1, 2, 4, 7, 9, 10]",49.06417378561502,762,6
1248,['SQUAD'],Uniform,"[1, 2, 4, 7, 9, 11]",61.696734657775714,762,6
1249,['SQUAD'],Uniform,"[1, 2, 4, 7, 10, 11]",68.72195208449023,762,6
1250,['SQUAD'],Uniform,"[1, 2, 4, 8, 9, 10]",46.21713692470869,762,6
1251,['SQUAD'],Uniform,"[1, 2, 4, 8, 9, 11]",56.18084695026059,762,6
1252,['SQUAD'],Uniform,"[1, 2, 4, 8, 10, 11]",60.123067419906405,762,6
1253,['SQUAD'],Uniform,"[1, 2, 4, 9, 10, 11]",71.55107221280151,762,6
1254,['SQUAD'],Uniform,"[1, 2, 5, 6, 7, 8]",68.09299262432108,762,6
1255,['SQUAD'],Uniform,"[1, 2, 5, 6, 7, 9]",60.46075727313611,762,6
1256,['SQUAD'],Uniform,"[1, 2, 5, 6, 7, 10]",58.36084166008044,762,6
1257,['SQUAD'],Uniform,"[1, 2, 5, 6, 7, 11]",81.27132863185007,762,6
1258,['SQUAD'],Uniform,"[1, 2, 5, 6, 8, 9]",54.008385333689766,762,6
1259,['SQUAD'],Uniform,"[1, 2, 5, 6, 8, 10]",51.063608963351385,762,6
1260,['SQUAD'],Uniform,"[1, 2, 5, 6, 8, 11]",70.37546810415844,762,6
1261,['SQUAD'],Uniform,"[1, 2, 5, 6, 9, 10]",53.24043849434561,762,6
1262,['SQUAD'],Uniform,"[1, 2, 5, 6, 9, 11]",69.96705326820766,762,6
1263,['SQUAD'],Uniform,"[1, 2, 5, 6, 10, 11]",80.10562535665065,762,6
1264,['SQUAD'],Uniform,"[1, 2, 5, 7, 8, 9]",53.77842374825598,762,6
1265,['SQUAD'],Uniform,"[1, 2, 5, 7, 8, 10]",49.541989719781256,762,6
1266,['SQUAD'],Uniform,"[1, 2, 5, 7, 8, 11]",66.6406077311194,762,6
1267,['SQUAD'],Uniform,"[1, 2, 5, 7, 9, 10]",50.0032576220321,762,6
1268,['SQUAD'],Uniform,"[1, 2, 5, 7, 9, 11]",61.12950648894409,762,6
1269,['SQUAD'],Uniform,"[1, 2, 5, 7, 10, 11]",68.07818824718657,762,6
1270,['SQUAD'],Uniform,"[1, 2, 5, 8, 9, 10]",49.32528277292571,762,6
1271,['SQUAD'],Uniform,"[1, 2, 5, 8, 9, 11]",59.0739018702541,762,6
1272,['SQUAD'],Uniform,"[1, 2, 5, 8, 10, 11]",64.0388308659695,762,6
1273,['SQUAD'],Uniform,"[1, 2, 5, 9, 10, 11]",73.57277069486334,762,6
1274,['SQUAD'],Uniform,"[1, 2, 6, 7, 8, 9]",53.19987280588436,762,6
1275,['SQUAD'],Uniform,"[1, 2, 6, 7, 8, 10]",49.02112134670211,762,6
1276,['SQUAD'],Uniform,"[1, 2, 6, 7, 8, 11]",62.27050298734314,762,6
1277,['SQUAD'],Uniform,"[1, 2, 6, 7, 9, 10]",50.06536055488425,762,6
1278,['SQUAD'],Uniform,"[1, 2, 6, 7, 9, 11]",58.38244066340718,762,6
1279,['SQUAD'],Uniform,"[1, 2, 6, 8, 9, 10]",44.73838217165099,762,6
1280,['SQUAD'],Uniform,"[1, 2, 6, 8, 9, 11]",50.12434971277942,762,6
1281,['SQUAD'],Uniform,"[1, 2, 6, 8, 10, 11]",55.01980936780567,762,6
1282,['SQUAD'],Uniform,"[1, 2, 6, 9, 10, 11]",64.76963679105147,762,6
1283,['SQUAD'],Uniform,"[1, 2, 7, 8, 9, 10]",53.330015703768886,762,6
1284,['SQUAD'],Uniform,"[1, 2, 7, 8, 9, 11]",55.912233755414015,762,6
1285,['SQUAD'],Uniform,"[1, 2, 7, 8, 10, 11]",58.69350329726129,762,6
1286,['SQUAD'],Uniform,"[1, 2, 7, 9, 10, 11]",70.92871494478581,762,6
1287,['SQUAD'],Uniform,"[1, 2, 8, 9, 10, 11]",64.62328598674691,762,6
1288,['SQUAD'],Uniform,"[1, 3, 4, 5, 6, 7]",73.82421274424891,762,6
1289,['SQUAD'],Uniform,"[1, 3, 4, 5, 6, 8]",66.47053369291918,762,6
1290,['SQUAD'],Uniform,"[1, 3, 4, 5, 6, 9]",62.5456197136529,762,6
1291,['SQUAD'],Uniform,"[1, 3, 4, 5, 6, 11]",87.29836562725352,762,6
1292,['SQUAD'],Uniform,"[1, 3, 4, 5, 7, 8]",61.91464485057323,762,6
1293,['SQUAD'],Uniform,"[1, 3, 4, 5, 7, 9]",54.9599463351134,762,6
1294,['SQUAD'],Uniform,"[1, 3, 4, 5, 7, 10]",53.641610224200605,762,6
1295,['SQUAD'],Uniform,"[1, 3, 4, 5, 7, 11]",77.18622204273049,762,6
